Smiles,HBA,HBD,HBA+HBD,NumRings,RTB,NumAmideBonds,TPSA,logP,MR,MW,Csp3,fmf,QED,HAC,NumRingsFused,unique_HBAD,max_ring_size,n_chiral_centers,fcsp3_bm,formal_charge,abs_charge,Globularity,PBF
O=C(O)CC(CC)N=[N+]=[N-],0.1818181818181818,0.1428571428571428,0.1764705882352941,0.0,0.3846153846153846,0.0,0.2071646764787559,0.551352621990636,0.1339066307933384,0.1253033600912485,0.8,0.0,0.5988369703990848,0.1142857142857142,0.0,0.1818181818181818,0.0,0.1,0.0,1.0,0.0,0.4284116998340574,0.3693936098906464
O=C(N)[C@H](C(C)(C)C)N=[N+]=[N-],0.0909090909090909,0.1428571428571428,0.1176470588235294,0.0,0.1538461538461538,0.3333333333333333,0.239322410441544,0.5167486140766709,0.185483128413281,0.1520605920111921,0.833333333333333,0.0,0.5876627305622326,0.1428571428571428,0.0,0.1818181818181818,0.0,0.1,0.0,1.0,0.0,0.3590059325819266,0.5357271190677096
O=C(C(C)(CN=[N+]=[N-])C)OCC,0.1818181818181818,0.0,0.1176470588235294,0.0,0.5384615384615385,0.0,0.1460705359622327,0.5842621794746218,0.2095041793553782,0.1828551031167869,0.857142857142857,0.0,0.3859661932175136,0.1714285714285714,0.0,0.1818181818181818,0.0,0.0,0.0,1.0,0.0,0.2763345031566182,0.4533885200893353
CCN(C1=C2C=CC=C1)C(C=C3)=C2C=C3N=[N+]=[N-],0.0909090909090909,0.0,0.0588235294117647,0.6000000000000001,0.2307692307692307,0.0,0.0273812829769508,0.8653842386726469,0.4586773892439147,0.31636021228539,0.142857142857143,0.8207070707070705,0.5560961383369656,0.3428571428571428,0.3333333333333333,0.0909090909090909,0.5,0.0,0.0,1.0,0.0,0.3188541855094093,0.2770176611660665
COC(OC)C(N=[N+]=[N-])C,0.1818181818181818,0.0,0.1176470588235294,0.0,0.5384615384615385,0.0,0.1025270758122743,0.5272679190581593,0.1418150946743312,0.1294391095009401,1.0,0.0,0.3340393759429477,0.1142857142857142,0.0,0.1818181818181818,0.0,0.1,0.0,1.0,0.0,0.3606398649286835,0.414861968245894
[N-]=[N+]=NCCC1=CCCCC1,0.0,0.0,0.0,0.2,0.2307692307692307,0.0,0.0,0.7117083586358197,0.2158735253992456,0.1418525121190171,0.75,0.6198347107438011,0.3303185481574439,0.1428571428571428,0.3333333333333333,0.0,0.5,0.0,0.666666666666667,1.0,0.0,0.3106563218502971,0.530995354315593
CC(C)(C)C(CO)N=[N+]=[N-],0.0909090909090909,0.1428571428571428,0.1176470588235294,0.0,0.2307692307692307,0.0,0.1123576784226603,0.5664067856373283,0.1676709227526725,0.1253936244632854,1.0,0.0,0.5723513310860391,0.1142857142857142,0.0,0.0909090909090909,0.0,0.1,0.0,1.0,0.0,0.3703825877572118,0.4912931584909983
CNCCCN=[N+]=[N-],0.0909090909090909,0.1428571428571428,0.1176470588235294,0.0,0.3846153846153846,0.0,0.0668147736739794,0.4882955591686413,0.1092309056889072,0.0658232418449214,1.0,0.0,0.314728430649458,0.0571428571428571,0.0,0.0909090909090909,0.0,0.0,0.0,1.0,0.0,0.4268174859619544,0.3718333072397201
CCCCN(CCCC)CCCN=[N+]=[N-],0.0909090909090909,0.0,0.0588235294117647,0.0,0.9230769230769232,0.0,0.0179950013885031,0.7510627044604197,0.3823297108029692,0.267254342434306,1.0,0.0,0.2788512652101587,0.2571428571428571,0.0,0.0909090909090909,0.0,0.0,0.0,1.0,0.0,0.1216793437769807,0.3733567070288418
[N-]=[N+]=NC1CNCC1,0.0909090909090909,0.1428571428571428,0.1176470588235294,0.2,0.0769230769230769,0.0,0.0668147736739794,0.4640443495465136,0.0911872410341317,0.0616874924352299,1.0,0.7102272727272728,0.4395917318478939,0.0571428571428571,0.3333333333333333,0.0909090909090909,0.4166666666666666,0.1,1.0,1.0,0.0,0.5309316554602792,0.3332529301269251
CCOCCCN=[N+]=[N-],0.0909090909090909,0.0,0.0588235294117647,0.0,0.4615384615384615,0.0,0.0512635379061371,0.5683265098238941,0.1309094902411312,0.0966177529505163,1.0,0.0,0.2909734289056861,0.0857142857142856,0.0,0.0909090909090909,0.0,0.0,0.0,1.0,0.0,0.3676481445473165,0.3738474171567423
[N-]=[N+]=NCCCN1CCOCC1,0.1818181818181818,0.0,0.1176470588235294,0.2,0.3076923076923077,0.0,0.0692585392946403,0.4993437677525509,0.2218542906499858,0.1808364635239614,1.0,0.5681818181818182,0.3699237416970825,0.1714285714285714,0.3333333333333333,0.1818181818181818,0.5,0.0,1.0,1.0,0.0,0.3260195695254944,0.3628042494778611
[N-]=[N+]=NCCCN1CCCC1,0.0909090909090909,0.0,0.0588235294117647,0.2,0.3076923076923077,0.0,0.0179950013885031,0.5741346549393713,0.2084651481041903,0.1480151069735376,1.0,0.5165289256198352,0.3452241960916677,0.1428571428571428,0.3333333333333333,0.0909090909090909,0.4166666666666666,0.0,1.0,1.0,0.0,0.3114703493780932,0.3139861563927753
CCCCOC([C@]1(N=[N+]=[N-])CCOC1)=O,0.2727272727272727,0.0,0.1764705882352941,0.2,0.4615384615384615,0.0,0.1973340738683699,0.5757507492801028,0.2834443463606452,0.2690924532830577,0.888888888888889,0.3787878787878784,0.2620989450432293,0.2571428571428571,0.3333333333333333,0.2727272727272727,0.4166666666666666,0.1,1.0,1.0,0.0,0.2196858790101048,0.516844903467179
O=C(OC)[C@@H](N=[N+]=[N-])C1CCCCC1,0.1818181818181818,0.0,0.1176470588235294,0.2,0.3076923076923077,0.0,0.1460705359622327,0.6364277458912019,0.2694638852166127,0.2362710967326339,0.888888888888889,0.4870129870129875,0.4377454604166942,0.2285714285714285,0.3333333333333333,0.1818181818181818,0.5,0.1,1.0,1.0,0.0,0.2402253930214521,0.4834848311291844
OC[C@@H](N=[N+]=[N-])C(OC)=O,0.2727272727272727,0.1428571428571428,0.2352941176470588,0.0,0.3846153846153846,0.0,0.2584282143848931,0.3829457971752626,0.1048306505771692,0.1293488451289031,0.75,0.0,0.3326649608233957,0.1142857142857142,0.0,0.2727272727272727,0.0,0.1,0.0,1.0,0.0,0.4769385455321049,0.3698248077295634
O=C1[C@H](N=[N+]=[N-])CCO1,0.1818181818181818,0.0,0.1176470588235294,0.2,0.0769230769230769,0.0,0.1460705359622327,0.4594996963701537,0.0750467775248248,0.0923917391687878,0.75,0.757575757575758,0.248696091190748,0.0857142857142856,0.3333333333333333,0.1818181818181818,0.4166666666666666,0.1,0.75,1.0,0.0,0.6457119279078036,0.383534706034939
O=C(OC)C1CCC(CN=[N+]=[N-])CC1,0.1818181818181818,0.0,0.1176470588235294,0.2,0.3076923076923077,0.0,0.1460705359622327,0.6224705674939757,0.2690584096063929,0.2362710967326339,0.888888888888889,0.4870129870129875,0.4369748690597484,0.2285714285714285,0.3333333333333333,0.1818181818181818,0.5,0.0,1.0,1.0,0.0,0.2491766288331829,0.4561803808918147
O=C1[C@@H](N=[N+]=[N-])CCO1,0.1818181818181818,0.0,0.1176470588235294,0.2,0.0769230769230769,0.0,0.1460705359622327,0.4594996963701537,0.0750467775248248,0.0923917391687878,0.75,0.757575757575758,0.248696091190748,0.0857142857142856,0.3333333333333333,0.1818181818181818,0.4166666666666666,0.1,0.75,1.0,0.0,0.6455974816565799,0.3835349790252021
COC([C@@H](CC1)CC[C@H]1CN=[N+]=[N-])=O,0.1818181818181818,0.0,0.1176470588235294,0.2,0.3076923076923077,0.0,0.1460705359622327,0.6224705674939757,0.2690584096063929,0.2362710967326339,0.888888888888889,0.4870129870129875,0.4369748690597484,0.2285714285714285,0.3333333333333333,0.1818181818181818,0.5,0.0,1.0,1.0,0.0,0.2485983365909667,0.3815772294614221
CSCC[C@@H](N=[N+]=[N-])C(OC)=O,0.2727272727272727,0.0,0.1764705882352941,0.0,0.5384615384615385,0.0,0.1460705359622327,0.5554075496091984,0.2392559522552468,0.2198634956519232,0.833333333333333,0.0,0.3980660092577072,0.1714285714285714,0.0,0.2727272727272727,0.0,0.1,0.0,1.0,0.0,0.3281321495748741,0.4836045162317077
C[C@H](O)[C@@H](N=[N+]=[N-])C(OC)=O,0.2727272727272727,0.1428571428571428,0.2352941176470588,0.0,0.4615384615384615,0.0,0.2584282143848931,0.4209974730161213,0.1436464928471568,0.1581247166416724,0.8,0.0,0.3756764668252912,0.1428571428571428,0.0,0.2727272727272727,0.0,0.2,0.0,1.0,0.0,0.3988533605122462,0.3578902062105794
O=C(OC)[C@@H](N=[N+]=[N-])CC1CCCCC1,0.1818181818181818,0.0,0.1176470588235294,0.2,0.3846153846153846,0.0,0.1460705359622327,0.6746361339105558,0.3084655704746176,0.2650469682454031,0.9,0.4545454545454546,0.459157366751612,0.2571428571428571,0.3333333333333333,0.1818181818181818,0.5,0.1,1.0,1.0,0.0,0.2064501377224701,0.4698987310682393
O=C(OC)[C@H]1CC[C@@H](N=[N+]=[N-])CC1,0.1818181818181818,0.0,0.1176470588235294,0.2,0.2307692307692307,0.0,0.1460705359622327,0.598219357871848,0.2304621999586077,0.2074952252198647,0.875,0.524475524475525,0.3956404499949446,0.2,0.3333333333333333,0.1818181818181818,0.5,0.0,1.0,1.0,0.0,0.2884642925828076,0.5021887274455101
CCOC(CN=[N+]=[N-])=O,0.1818181818181818,0.0,0.1176470588235294,0.0,0.3076923076923077,0.0,0.1460705359622327,0.4837509059922814,0.0930904421796003,0.0965274885784793,0.75,0.0,0.3005396351453248,0.0857142857142856,0.0,0.1818181818181818,0.0,0.0,0.0,1.0,0.0,0.4848991474038746,0.3757422524718432
COC([C@@H](C)N=[N+]=[N-])=O,0.1818181818181818,0.0,0.1176470588235294,0.0,0.3076923076923077,0.0,0.1460705359622327,0.4835941938137862,0.0929045991915829,0.0965274885784793,0.75,0.0,0.2876116902685589,0.0857142857142856,0.0,0.1818181818181818,0.0,0.1,0.0,1.0,0.0,0.481315943262862,0.2374464994482679
O=C1C(N=[N+]=[N-])CCO1,0.1818181818181818,0.0,0.1176470588235294,0.2,0.0769230769230769,0.0,0.1460705359622327,0.4594996963701537,0.0750467775248248,0.0923917391687878,0.75,0.757575757575758,0.248696091190748,0.0857142857142856,0.3333333333333333,0.1818181818181818,0.4166666666666666,0.1,0.75,1.0,0.0,0.6450786053490942,0.2788381694155505
COC(C(N=[N+]=[N-])C(C)C)=O,0.1818181818181818,0.0,0.1176470588235294,0.0,0.4615384615384615,0.0,0.1460705359622327,0.5458970792767728,0.1703166511093558,0.1540792316040178,0.833333333333333,0.0,0.3593505284195746,0.1428571428571428,0.0,0.1818181818181818,0.0,0.1,0.0,1.0,0.0,0.3350289138847186,0.4844731064134285
O=C([C@H](CO)N=[N+]=[N-])OC,0.2727272727272727,0.1428571428571428,0.2352941176470588,0.0,0.3846153846153846,0.0,0.2584282143848931,0.3829457971752626,0.1048306505771692,0.1293488451289031,0.75,0.0,0.3326649608233957,0.1142857142857142,0.0,0.2727272727272727,0.0,0.1,0.0,1.0,0.0,0.4816856827493772,0.3600793154101263
O=C(CC[C@H](C(OC)=O)N=[N+]=[N-])OC,0.3636363636363636,0.0,0.2352941176470588,0.0,0.5384615384615385,0.0,0.2921410719244655,0.4770612548727688,0.2244814347078675,0.244362066807943,0.714285714285714,0.0,0.39481699036336,0.2285714285714285,0.0,0.3636363636363636,0.0,0.1,0.0,1.0,0.0,0.2850449580603633,0.3445457506120666
COC(CCC(N=[N+]=[N-])C(OC)=O)=O,0.3636363636363636,0.0,0.2352941176470588,0.0,0.5384615384615385,0.0,0.2921410719244655,0.4770612548727688,0.2244814347078675,0.244362066807943,0.714285714285714,0.0,0.39481699036336,0.2285714285714285,0.0,0.3636363636363636,0.0,0.1,0.0,1.0,0.0,0.2865986779833387,0.4827327121603982
CCOC([C@H](C)N=[N+]=[N-])=O,0.1818181818181818,0.0,0.1176470588235294,0.0,0.3846153846153846,0.0,0.1460705359622327,0.5218025818331402,0.1319062844495879,0.1253033600912485,0.8,0.0,0.3316301665600755,0.1142857142857142,0.0,0.1818181818181818,0.0,0.1,0.0,1.0,0.0,0.3792726652469138,0.2905358047398985
COC(C1(CCCC1)N=[N+]=[N-])=O,0.1818181818181818,0.0,0.1176470588235294,0.2,0.2307692307692307,0.0,0.1460705359622327,0.5741248604282154,0.1920518332988397,0.1787193537070955,0.857142857142857,0.4734848484848489,0.3692788698356923,0.1714285714285714,0.3333333333333333,0.1818181818181818,0.4166666666666666,0.0,1.0,1.0,0.0,0.3447605766457702,0.4717711513155493
CC(C)[C@H](N=[N+]=[N-])C(OC(C)(C)C)=O,0.1818181818181818,0.0,0.1176470588235294,0.0,0.3846153846153846,0.0,0.1460705359622327,0.6603655311563392,0.2871358638953535,0.2404068461423254,0.888888888888889,0.0,0.4419587175967235,0.2285714285714285,0.0,0.1818181818181818,0.0,0.1,0.0,1.0,0.0,0.1866376403241627,0.5776832397474885
O=C([C@H](N=[N+]=[N-])C(C)C)OC,0.1818181818181818,0.0,0.1176470588235294,0.0,0.4615384615384615,0.0,0.1460705359622327,0.5458970792767728,0.1703166511093558,0.1540792316040178,0.833333333333333,0.0,0.3593505284195746,0.1428571428571428,0.0,0.1818181818181818,0.0,0.1,0.0,1.0,0.0,0.3321688966482807,0.5114398222965082
C[C@@H](C(OC)=O)N=[N+]=[N-],0.1818181818181818,0.0,0.1176470588235294,0.0,0.3076923076923077,0.0,0.1460705359622327,0.4835941938137862,0.0929045991915829,0.0965274885784793,0.75,0.0,0.2876116902685589,0.0857142857142856,0.0,0.1818181818181818,0.0,0.1,0.0,1.0,0.0,0.4788226409226763,0.2894144830123247
CCOC([C@H](N=[N+]=[N-])CO)=O,0.2727272727272727,0.1428571428571428,0.2352941176470588,0.0,0.4615384615384615,0.0,0.2584282143848931,0.4211541851946165,0.1438323358351741,0.1581247166416724,0.8,0.0,0.373141409799505,0.1428571428571428,0.0,0.2727272727272727,0.0,0.1,0.0,1.0,0.0,0.384716606998484,0.3988529935528151
O=C(N1)C(N=[N+]=[N-])CCC1=O,0.1818181818181818,0.1428571428571428,0.1764705882352941,0.2,0.0769230769230769,0.6666666666666666,0.2564287697861706,0.40951830594135,0.1325542006850848,0.1478345782294637,0.6,0.8264462809917352,0.314394041164218,0.1428571428571428,0.3333333333333333,0.2727272727272727,0.5,0.1,0.6,1.0,0.0,0.5605577657206389,0.2383005077690162
OC[C@H](C(C)C)N=[N+]=[N-],0.0909090909090909,0.1428571428571428,0.1176470588235294,0.0,0.4615384615384615,0.0,0.1123576784226603,0.5281983976179744,0.1286692374946675,0.0966177529505163,1.0,0.0,0.5519409107208053,0.0857142857142856,0.0,0.0909090909090909,0.0,0.1,0.0,1.0,0.0,0.3973423044954045,0.5163987967102786
O=C(OC)CN=[N+]=[N-],0.1818181818181818,0.0,0.1176470588235294,0.0,0.2307692307692307,0.0,0.1460705359622327,0.4455425179729275,0.0540887569215953,0.0677516170657101,0.666666666666667,0.0,0.2560797202750058,0.0571428571428571,0.0,0.1818181818181818,0.0,0.0,0.0,1.0,0.0,0.616813871447619,0.269712905974807
C[C@@H](CC)[C@H](N=[N+]=[N-])C(OC)=O,0.1818181818181818,0.0,0.1176470588235294,0.0,0.5384615384615385,0.0,0.1460705359622327,0.5841054672961267,0.2093183363673608,0.1828551031167869,0.857142857142857,0.0,0.3859493147803224,0.1714285714285714,0.0,0.1818181818181818,0.0,0.2,0.0,1.0,0.0,0.28964141097083,0.4376906608569111
COC(C(CO)N=[N+]=[N-])=O,0.2727272727272727,0.1428571428571428,0.2352941176470588,0.0,0.3846153846153846,0.0,0.2584282143848931,0.3829457971752626,0.1048306505771692,0.1293488451289031,0.75,0.0,0.3326649608233957,0.1142857142857142,0.0,0.2727272727272727,0.0,0.1,0.0,1.0,0.0,0.4869497606105406,0.3330644435731072
COC(C(C)(C)N=[N+]=[N-])=O,0.1818181818181818,0.0,0.1176470588235294,0.0,0.3846153846153846,0.0,0.1460705359622327,0.5218025818331402,0.1319062844495879,0.1253033600912485,0.8,0.0,0.3180730041946085,0.1142857142857142,0.0,0.1818181818181818,0.0,0.0,0.0,1.0,0.0,0.38644898694398,0.5010687042694693
C[C@H](N=[N+]=[N-])C(OC(C)C)=O,0.1818181818181818,0.0,0.1176470588235294,0.0,0.4615384615384615,0.0,0.1460705359622327,0.5598542576739989,0.1707221267195755,0.1540792316040178,0.833333333333333,0.0,0.3614602047583483,0.1428571428571428,0.0,0.1818181818181818,0.0,0.1,0.0,1.0,0.0,0.311073435528717,0.516749124746857
C[C@@H](O)[C@H](N=[N+]=[N-])C(OC)=O,0.2727272727272727,0.1428571428571428,0.2352941176470588,0.0,0.4615384615384615,0.0,0.2584282143848931,0.4209974730161213,0.1436464928471568,0.1581247166416724,0.8,0.0,0.3756764668252912,0.1428571428571428,0.0,0.2727272727272727,0.0,0.2,0.0,1.0,0.0,0.3923007531992528,0.4364484412748158
CCOC([C@H](CO)N=[N+]=[N-])=O,0.2727272727272727,0.1428571428571428,0.2352941176470588,0.0,0.4615384615384615,0.0,0.2584282143848931,0.4211541851946165,0.1438323358351741,0.1581247166416724,0.8,0.0,0.373141409799505,0.1428571428571428,0.0,0.2727272727272727,0.0,0.1,0.0,1.0,0.0,0.3823537023632888,0.3634840445290583
O=C(C1(CCCCC1)N=[N+]=[N-])OC,0.1818181818181818,0.0,0.1176470588235294,0.2,0.2307692307692307,0.0,0.1460705359622327,0.6123332484475694,0.2310535185568447,0.2074952252198647,0.875,0.524475524475525,0.3967844723062764,0.2,0.3333333333333333,0.1818181818181818,0.5,0.0,1.0,1.0,0.0,0.2897735796999918,0.5788146374338197
O=C(OC)[C@H]1C[C@H](N=[N+]=[N-])C1,0.1818181818181818,0.0,0.1176470588235294,0.2,0.2307692307692307,0.0,0.1460705359622327,0.5218025818331402,0.1524588294425977,0.1499434821943263,0.833333333333333,0.4132231404958681,0.337527463584445,0.1428571428571428,0.3333333333333333,0.1818181818181818,0.3333333333333333,0.0,1.0,1.0,0.0,0.3852149163595866,0.3260270656890904
O=C(OCC)C1(N=[N+]=[N-])CCC1,0.1818181818181818,0.0,0.1176470588235294,0.2,0.3076923076923077,0.0,0.1460705359622327,0.5741248604282154,0.1920518332988397,0.1787193537070955,0.857142857142857,0.3787878787878784,0.3839646868235152,0.1714285714285714,0.3333333333333333,0.1818181818181818,0.3333333333333333,0.0,1.0,1.0,0.0,0.298235225895116,0.4115227495509939
COC(C(C)N=[N+]=[N-])=O,0.1818181818181818,0.0,0.1176470588235294,0.0,0.3076923076923077,0.0,0.1460705359622327,0.4835941938137862,0.0929045991915829,0.0965274885784793,0.75,0.0,0.2876116902685589,0.0857142857142856,0.0,0.1818181818181818,0.0,0.1,0.0,1.0,0.0,0.4785106124820677,0.2894144030199547
CC(C)C(C=C1)=CC2=C1[C@]3(C)[C@](CC2)([H])[C@@](CN=[N+]=[N-])(C)CCC3,0.0,0.0,0.0,0.6000000000000001,0.5384615384615385,0.0,0.0,1.0,0.6423324984477896,0.4706199726334816,0.7,0.691699604743083,0.5956148169088946,0.4857142857142857,0.3333333333333333,0.0,0.5,0.3,0.571428571428571,1.0,0.0,0.1070932679139435,0.6407442745321154
O[C@H](C)[C@H](C(OC)=O)N=[N+]=[N-],0.2727272727272727,0.1428571428571428,0.2352941176470588,0.0,0.4615384615384615,0.0,0.2584282143848931,0.4209974730161213,0.1436464928471568,0.1581247166416724,0.8,0.0,0.3756764668252912,0.1428571428571428,0.0,0.2727272727272727,0.0,0.2,0.0,1.0,0.0,0.4020879383547193,0.431418048045886
NC([C@H]([C@@H](C)O)N=[N+]=[N-])=O,0.1818181818181818,0.2857142857142857,0.2352941176470588,0.0,0.3846153846153846,0.3333333333333333,0.3516800888642044,0.3536406197966656,0.1198112848930768,0.1273302055360775,0.75,0.0,0.4751300260643916,0.1142857142857142,0.0,0.2727272727272727,0.0,0.2,0.0,1.0,0.0,0.4733069249720512,0.3929201626090736
[N-]=[N+]=NCC(C1)OCCN1CC2=CC=CC=C2,0.1818181818181818,0.0,0.1176470588235294,0.4,0.3076923076923077,0.0,0.0692585392946403,0.6147916707477123,0.3872798922110669,0.3081728234490415,0.5,0.8689839572192513,0.8091106247087716,0.3142857142857143,0.6666666666666666,0.1818181818181818,0.5,0.1,0.454545454545455,1.0,0.0,0.2311537914175714,0.503241063801112
OC(C=C1)=CC=C1C[C@@H](CO)N=[N+]=[N-],0.1818181818181818,0.2857142857142857,0.2352941176470588,0.2,0.4615384615384615,0.0,0.2247153568453207,0.5568277537268109,0.2720454132683445,0.2279995979132509,0.333333333333333,0.4870129870129875,0.755867739415685,0.2285714285714285,0.3333333333333333,0.1818181818181818,0.5,0.1,0.0,1.0,0.0,0.3501407254190616,0.47924456972655
OC1=C(O)C=C(CCN=[N+]=[N-])C=C1,0.1818181818181818,0.2857142857142857,0.2352941176470588,0.2,0.3846153846153846,0.0,0.2247153568453207,0.5905894336813644,0.2353667653605564,0.1992237264004817,0.25,0.524475524475525,0.4860477357276586,0.2,0.3333333333333333,0.1818181818181818,0.5,0.0,0.0,1.0,0.0,0.435920807064607,0.3536525003885034
CN(N=C1C=C2)C=C1C=C2N=[N+]=[N-],0.1818181818181818,0.0,0.1176470588235294,0.4,0.1538461538461538,0.0,0.0989725076367675,0.6458794491566919,0.252526831081395,0.1869149483954474,0.125,0.7867132867132863,0.6072893681520111,0.2,0.3333333333333333,0.1818181818181818,0.5,0.0,0.0,1.0,0.0,0.506772844213301,0.2160475567156679
COC1=C(N=[N+]=[N-])C=CC(N2CCN(C)CC2)=C1,0.2727272727272727,0.0,0.1764705882352941,0.4,0.3846153846153846,0.0,0.0872535406831435,0.6335089815667293,0.4382853450132844,0.3389755404066396,0.5,0.757575757575758,0.8435272995426462,0.3428571428571428,0.6666666666666666,0.2727272727272727,0.5,0.0,0.4,1.0,0.0,0.2383263008925729,0.3840288513193808
[N-]=[N+]=NC1=CC2=C(C=C1)OCC2,0.0909090909090909,0.0,0.0588235294117647,0.4,0.0769230769230769,0.0,0.0512635379061371,0.650600403533859,0.2096731275263031,0.1622666204403663,0.25,0.8522727272727273,0.5672637014180368,0.1714285714285714,0.3333333333333333,0.0909090909090909,0.5,0.0,0.25,1.0,0.0,0.5203784248742362,0.2674460647870628
O=C(CO1)NC2=C1C=CC(N=[N+]=[N-])=C2,0.1818181818181818,0.1428571428571428,0.1764705882352941,0.4,0.0769230769230769,0.3333333333333333,0.2128853096362121,0.5914415561519318,0.2512825278025333,0.2217549445386969,0.125,0.8928571428571433,0.7184861401439069,0.2285714285714285,0.3333333333333333,0.2727272727272727,0.5,0.0,0.125,1.0,0.0,0.5544200389873739,0.2223332212822311
O=C(N1C[C@@H](CCC1)N=[N+]=[N-])OCC2=CC=CC=C2,0.1818181818181818,0.0,0.1176470588235294,0.4,0.2307692307692307,0.3333333333333333,0.1640655373507358,0.702961860173558,0.4286384044534738,0.365634302102543,0.461538461538462,0.9569377990430626,0.861864489163698,0.3714285714285714,0.6666666666666666,0.1818181818181818,0.5,0.1,0.461538461538462,1.0,0.0,0.2033500143471378,0.6198171089390063
CC1=C(O)C=CC(N=[N+]=[N-])=C1,0.0909090909090909,0.1428571428571428,0.1176470588235294,0.2,0.2307692307692307,0.0,0.1123576784226603,0.6583498207604452,0.1860440363407515,0.1376264983372886,0.142857142857143,0.6198347107438011,0.6097940549918586,0.1428571428571428,0.3333333333333333,0.0909090909090909,0.5,0.0,0.0,1.0,0.0,0.5583944672616254,0.2311980385931149
[N-]=[N+]=NC1CCN(CC2=CC=CC=C2)CC1,0.0909090909090909,0.0,0.0588235294117647,0.4,0.2307692307692307,0.0,0.0179950013885031,0.6895825579345327,0.3738907496652714,0.2753514668986176,0.5,0.9232954545454546,0.7639557709151477,0.2857142857142857,0.6666666666666666,0.0909090909090909,0.5,0.0,0.5,1.0,0.0,0.2351473288513341,0.5082878248869228
FC1=NC=C(CN=[N+]=[N-])C=C1,0.0909090909090909,0.0,0.0588235294117647,0.2,0.1538461538461538,0.0,0.0715912246598167,0.5984642206507467,0.1471454094670107,0.1437378066167882,0.166666666666667,0.6198347107438011,0.3773305618991692,0.1428571428571428,0.3333333333333333,0.0909090909090909,0.5,0.0,0.0,1.0,0.0,0.6218840278050439,0.3367170462155965
FC1=C(CN=[N+]=[N-])C(F)=C(F)C=C1,0.0,0.0,0.0,0.2,0.1538461538461538,0.0,0.0,0.6849693431800812,0.1650623629935926,0.2155225999421478,0.142857142857143,0.524475524475525,0.4237703686938256,0.2,0.3333333333333333,0.0,0.5,0.0,0.0,1.0,0.0,0.6169662402685463,0.2382734958735633
CC1=CC=CC=C1CCN=[N+]=[N-],0.0,0.0,0.0,0.2,0.3076923076923077,0.0,0.0,0.6784677466747628,0.2472556481485392,0.1623568848124033,0.333333333333333,0.5681818181818182,0.6091208269238906,0.1714285714285714,0.3333333333333333,0.0,0.5,0.0,0.0,1.0,0.0,0.3988064680710164,0.2866294700835615
CC1=CC=CN2C(CN=[N+]=[N-])=CN=C12,0.1818181818181818,0.0,0.1176470588235294,0.4,0.2307692307692307,0.0,0.0989725076367675,0.6523340320084619,0.2908611710642467,0.2156908199082166,0.222222222222222,0.7305194805194808,0.6886678651270404,0.2285714285714285,0.3333333333333333,0.1818181818181818,0.5,0.0,0.0,1.0,0.0,0.4214577700643511,0.2227589514473254
CC1=CC=C(CN=[N+]=[N-])C=N1,0.0909090909090909,0.0,0.0588235294117647,0.2,0.2307692307692307,0.0,0.0715912246598167,0.6150482869399982,0.1875155749095071,0.1356078587444631,0.285714285714286,0.6198347107438011,0.5807453374337415,0.1428571428571428,0.3333333333333333,0.0909090909090909,0.5,0.0,0.0,1.0,0.0,0.4695645396888275,0.3532027307875559
[N-]=[N+]=NCC1=CC=CC2=C1C=CN2,0.0,0.1428571428571428,0.0588235294117647,0.4,0.1538461538461538,0.0,0.0876978617050819,0.6912378303198881,0.2662851253806613,0.1848881029506185,0.111111111111111,0.7867132867132863,0.7049437137013812,0.2,0.3333333333333333,0.0909090909090909,0.5,0.0,0.0,1.0,0.0,0.4712146218977815,0.1754898217412437
CC1=CN=C(CN=[N+]=[N-])N=C1,0.1818181818181818,0.0,0.1176470588235294,0.2,0.2307692307692307,0.0,0.1431824493196334,0.5557914944465117,0.1688890390650408,0.137634704189292,0.333333333333333,0.6198347107438011,0.5893766296692613,0.1428571428571428,0.3333333333333333,0.1818181818181818,0.5,0.0,0.0,1.0,0.0,0.5177120384922538,0.3258084021062957
ClC1=CC=C(CN=[N+]=[N-])C=C1F,0.0,0.0,0.0,0.2,0.1538461538461538,0.0,0.0,0.7217183490371988,0.2080934621281555,0.2123736042358599,0.142857142857143,0.5681818181818182,0.6436543283866871,0.1714285714285714,0.3333333333333333,0.0,0.5,0.0,0.0,1.0,0.0,0.6330993823017395,0.2357284842571637
CC1=CC(C(N)=O)=CC=C1N=[N+]=[N-],0.0909090909090909,0.1428571428571428,0.1176470588235294,0.2,0.2307692307692307,0.3333333333333333,0.239322410441544,0.5989265215773074,0.243934971849011,0.1930693373979645,0.125,0.524475524475525,0.7184367273512542,0.2,0.3333333333333333,0.1818181818181818,0.5,0.0,0.0,1.0,0.0,0.477180023707993,0.2349113796161316
COC1=C(F)C=C(CN=[N+]=[N-])C=C1,0.0909090909090909,0.0,0.0588235294117647,0.2,0.3076923076923077,0.0,0.0512635379061371,0.6585633411036449,0.2211193661064626,0.2033081892351522,0.25,0.524475524475525,0.6817579989591789,0.2,0.3333333333333333,0.0909090909090909,0.5,0.0,0.0,1.0,0.0,0.46373535195583,0.348326045773482
