Smiles,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,TPSA,EState_VSA1,EState_VSA10,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_benzene,fr_bicyclic,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_imidazole,fr_imide,fr_ketone,fr_ketone_Topliss,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_oxazole,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_piperdine,fr_piperzine,fr_priamide,fr_pyridine,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_tetrazole,fr_thiazole,fr_thiophene,fr_unbrch_alkane,fr_urea
CC(N=[N+]=[N-])C1=CC=C(OC)C=C1,0.08638765769672929,0.08638765769672929,0.09007033164672479,0.8393973241798012,0.6718495292673949,0.1240453252133979,0.1951782413628277,0.1896918275164618,0.1951449828349386,0.2043010752688172,0.1657931747819752,0.3617126616466325,0.6382873383533675,0.2068504978984985,0.5465587044534416,0.5555555555555556,0.5362383281458428,0.01201806640662659,0.4290772526663007,0.3621390149350183,0.5415059543576981,0.515883263572414,0.6629660028109896,0.09045977581401543,0.4308730167565296,0.4077296670078684,0.6040186887811013,0.1494004569038461,0.2077626845319352,0.2445234039287604,0.2445234039287604,0.2098939113310763,0.2328507328483819,0.2328507328483819,0.2167370229413265,0.2167370229413265,0.2094873557391668,0.2094873557391668,0.1658452422265172,0.1658452422265172,0.6689342403628119,9.336562834292188e-07,0.2369018676661854,0.2692043127113859,0.1470895804276069,0.2145625396307819,0.09482016864567203,0.1345614934864122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2514908208057194,0.264374587032349,0.0,0.2646652339299107,0.08751412760107145,0.0,0.0,0.0,0.0250256142138009,0.1673469149216542,0.1346732890193078,0.2769994094534373,0.3333333333333333,0.2933238226908794,0.0,0.3333333333333333,0.0,0.06445340043692606,0.0,0.0,0.2438463482570276,0.2666666666666666,0.0,0.0,0.05126353790613719,0.0,0.0,0.1479213267544762,0.0,0.2476043653224324,0.0,0.1465003160260571,0.3427554484318012,0.06320718955046409,0.1835173344198152,0.0667086958764817,0.01729119014866018,0.01777171900509342,0.05039062008948216,0.3674759731348596,0.5147810417953403,0.2648430498236466,0.5245045858771227,0.3205033545961489,0.5688826380641796,0.3333333333333333,0.2,0.0,0.09090909090909094,0.0,0.0,0.0,0.3333333333333333,0.0,0.25,0.09090909090909091,0.0,0.09090909090909094,0.2727272727272727,0.0,0.0,0.0,0.2,0.6998863836705906,0.2560008608131378,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.3333333333333333,0.0,0.0,0.25,0,0,0.0,0,0,0.0,0,0,0.3333333333333333,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0
[N-]=[N+]=NCCSCC1=CC=CO1,0.05148860170580072,0.05148860170580072,0.3807451141655921,0.9533012037701333,0.4461128864038322,0.08111615833874107,0.2075465117948864,0.2070207408460471,0.2073723966274766,0.1827956989247312,0.1564294197785739,0.4030903953341989,0.5969096046658011,0.1951678855883101,0.7543859649122807,0.8796296296296295,0.9190751445086703,0.152469799417635,0.6844205688580249,0.2994753378520547,0.6483185314788444,0.4427552690839993,0.7026345426768381,0.3683599439967694,0.492800048911531,0.5834502377392748,0.4391340618631712,0.1134825738724131,0.1670695469909488,0.1852387458595041,0.2282610087849647,0.189377567881991,0.1965268531870302,0.2974332895614908,0.158346802435667,0.2720330108543207,0.1318531774164819,0.2561036813817432,0.1126487250165002,0.2366981267792402,0.8072562358276645,8.337448263331987e-07,0.2214209040610108,0.3644181222328673,0.2159292411967811,0.2034414267067297,0.08842033237393643,0.1348127489794701,0.0,0.0,0.0,0.0,0.0,0.0,0.4464985968171831,0.0,0.05321260120056516,0.2672041858509983,0.1372712342312488,0.2418118378412539,0.0816074086391642,0.3450036754907215,0.0,0.0,0.0250256142138009,0.07425216993362414,0.2329404709299245,0.2243204858913177,0.0,0.0,0.0,0.0,0.4272251134357019,0.1114831720539628,0.1508921439539748,0.0,0.0758061989481304,0.2507052168363742,0.0,0.0,0.07297972785337409,0.0,0.0,0.0,0.1417041869130061,0.3778961900277011,0.0,0.3714135606535511,0.1333333333333333,0.06320718955046409,0.1711309306611274,0.06808573579719017,0.1584856773672158,0.01582973313361571,0.04800012512676471,0.2795372612353386,0.66339755662163,0.1573208797337744,0.5797627238213839,0.2323094533468809,0.4189875251223567,0.4285714285714285,0.1714285714285714,0.0,0.09090909090909094,0.0,0.0,0.0,0.0,0.3333333333333333,0.25,0.1818181818181818,0.0,0.1818181818181819,0.4545454545454546,0.0,0.0,0.0,0.2,0.6760465435170129,0.2421616342206334,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,1,0,0,0,0,0,0.0,0
CCOC1=CC=CC=C1CN=[N+]=[N-],0.07718632871717168,0.07718632871717168,0.2380674259385442,0.9188118656564229,0.6685812056948142,0.07462686567164177,0.1951782413628277,0.1896918275164618,0.1951449828349386,0.2043010752688172,0.1724113316494064,0.366346979771878,0.633653020228122,0.2151075871604584,0.6032388663967606,0.6837606837606838,0.7603379279679855,0.01211925119329452,0.4770373019308964,0.3435973847036893,0.5285385677909211,0.504350669237589,0.6072831685488158,0.09492395067972226,0.3892282981038503,0.4020037858766325,0.600405185898154,0.1519255955752617,0.2013385780106877,0.2359275194420429,0.2359275194420429,0.2162520144715889,0.2450040281091745,0.2450040281091745,0.1936604948437552,0.1936604948437552,0.1776055607524095,0.1776055607524095,0.1679142474362945,0.1679142474362945,0.6689342403628119,1.008929649117072e-06,0.2369018676661854,0.3235812097069094,0.1682664053381072,0.2145625396307818,0.09482016864567203,0.1345614934864122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2425700809604521,0.2771833854443045,0.0,0.2646652339299107,0.08751412760107145,0.0,0.0,0.0,0.0250256142138009,0.1738380540016402,0.1251470972496104,0.2769994094534373,0.3333333333333333,0.2933238226908794,0.0,0.3333333333333333,0.0,0.05989425246302287,0.1716630377290471,0.0,0.1643343143803954,0.2666666666666666,0.0,0.0,0.05126353790613708,0.0,0.0,0.0,0.2847534890941718,0.2476043653224324,0.0,0.0,0.3427554484318012,0.06320718955046409,0.1835173344198152,0.07101892089643155,0.01729119014866018,0.01676298938751171,0.04892313967780552,0.3580450020665826,0.5136951082636315,0.2710693932008178,0.5245045858771227,0.390136242826067,0.4189875251223567,0.3333333333333333,0.2,0.0,0.09090909090909094,0.0,0.0,0.0,0.3333333333333333,0.0,0.25,0.09090909090909091,0.0,0.09090909090909094,0.3636363636363636,0.0,0.0,0.0,0.2,0.6831475641050754,0.2552228181697793,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.3333333333333333,0.0,0.0,0.25,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.5,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0
FC(F)OC1=CC=C(CN=[N+]=[N-])C=C1,0.570911337657938,0.570911337657938,0.06125263304971562,0.3832304749070578,0.7203115943706884,0.08714193010104755,0.2402140086202474,0.2456634636717477,0.2402360430076927,0.2365591397849462,0.6452622745129483,0.4523032300889783,0.5476967699110217,0.8050561968768806,0.526315789473684,0.5555555555555556,0.5549132947976877,0.0372563680748586,0.4873770460484366,0.3735523494965569,0.5541127789476876,0.4746943549388085,0.5524260777745731,0.08880437750384584,0.1827832236367229,0.3966689472933528,0.5580560541089477,0.1605642821765664,0.2356076090304267,0.2162300605573569,0.2162300605573569,0.2365569289726511,0.216198741675337,0.216198741675337,0.1917799809182671,0.1917799809182671,0.1631471241787297,0.1631471241787297,0.142262211781351,0.142262211781351,0.6371882086167802,1.362488037171457e-06,0.2710678485596884,0.3215965037254521,0.210118581872382,0.224519044370373,0.09482016864567203,0.1345614934864122,0.0,0.0,0.0,0.369194558245074,0.0,0.0,0.3333333333333333,0.0,0.1794509210404898,0.264374587032349,0.0,0.1317075056656301,0.2497410471684376,0.0,0.0,0.0,0.0250256142138009,0.1698080693164438,0.0,0.2769994094534374,0.3333333333333333,0.2933238226908794,0.3333333333333333,0.3333333333333333,0.0,0.05993616306982964,0.1716630377290471,0.0,0.07321631866644097,0.2666666666666666,0.0,0.0,0.05126353790613708,0.06910812064484127,0.219981346431841,0.3009984077441881,0.0,0.1217660515668736,0.2099546833626126,0.25,0.0,0.1241643092060719,0.0,0.348838726130927,0.01729119014866018,0.01403728045218451,0.04665955037472063,0.3360974585950645,0.4568985472912461,0.2217622367298224,0.5245045858771227,0.01844990108617275,0.4189875251223567,0.25,0.2285714285714285,0.0,0.09090909090909094,0.0,0.0,0.0,0.3333333333333333,0.0,0.25,0.09090909090909091,0.0,0.2727272727272727,0.3636363636363636,0.0,0.0,0.0,0.2,0.7030010382181823,0.2176698450536356,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.3333333333333333,0.0,0.0,0,0.0,0.0,0.3333333333333333,0.0,0.0,0.25,0,0,0.3333333333333333,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0
[N-]=[N+]=NCCC1=CC([N+]([O-])=O)=CC=C1,0.3871754897338557,0.3871754897338557,0.04097293546056596,0.7854253298727996,0.2899910257644839,0.0774079911003986,0.2258906939483891,0.2284530202281943,0.2258848474562028,0.2258064516129032,0.4349626985258517,0.7105624527761785,0.3053665186496496,0.518432788414073,0.684210526315789,0.753968253968254,0.7976878612716761,0.01347579215298961,0.445810818906212,0.3861935783716566,0.6192857131991154,0.4577206930332509,0.6320622777352702,0.096145422841876,0.003881144040673717,0.4089387171404745,0.5787136476527719,0.1912744383375488,0.2356076090304267,0.2283116189103478,0.2283116189103478,0.2375653758106815,0.234767980182458,0.234767980182458,0.2144159401650245,0.2144159401650245,0.1916316512039301,0.1916316512039301,0.1697714279067597,0.1697714279067597,0.578231292517007,1.437248492238272e-06,0.2607348097200811,0.3055856824446255,0.1735244023978214,0.2306381956774202,0.0,0.0,0.0,0.0,0.3570130673813787,0.0,0.5134067424296078,0.0,0.0,0.0,0.1794509210404898,0.1790406883185695,0.3917460055260907,0.09907733422591716,0.09095877916424555,0.166824380373053,0.0,0.0,0.0250256142138009,0.08287364338627695,0.1239703192527272,0.3709237020357146,0.0,0.0,0.2159016179915087,0.0,0.0,0.1039630087363348,0.1684123405283776,0.4365507996127644,0.07321631866644097,0.2666666666666666,0.0,0.0,0.2396001110802555,0.05146192424948463,0.2533884982220036,0.1392432782170845,0.2807249924189541,0.1217660515668736,0.2099546833626126,0.25,0.0,0.06320718955046409,0.0,0.004225927184464419,0.01729119014866018,0.2298032962152473,0.1931241469470533,0.3444800094318834,0.4498009897512125,0.2329009136617755,0.5418414759654192,0.2170117262485426,0.4189875251223567,0.25,0.2285714285714285,0.0,0.2727272727272727,0.0,0.0,0.0,0.3333333333333333,0.0,0.25,0.1818181818181818,0.0,0.2727272727272727,0.3636363636363636,0.0,0.0,0.0,0.2,0.6392681541264271,0.2581396503774339,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.1428571428571428,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1,1,1,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0
C[C@H](N=[N+]=[N-])C1=NC=C(N1)C2=CC=CC=C2,0.1010644427195317,0.1010644427195317,0.1928925371375068,0.8145422129508774,0.8557812794602417,0.129380272550292,0.2691068135240645,0.2673154508425358,0.2690692834255232,0.2688172043010753,0.1592412252903866,0.5885983157597934,0.4114016842402067,0.1986760117272603,0.5394736842105262,0.625,0.7066473988439305,0.0003726022280169106,0.4651338056928553,0.4172040418704264,0.5986132222532319,0.5194967321198907,0.6451723784350021,0.1206143202740505,0.6096176751190197,0.6899131227309009,0.4872395652600701,0.2657665475559948,0.274654073807597,0.3074192040583908,0.3074192040583908,0.301802152646819,0.3200132283586721,0.3200132283586721,0.2964572582273963,0.2964572582273963,0.271332584836539,0.271332584836539,0.2379710915251289,0.2379710915251289,0.5351473922902498,7.504824496539634e-06,0.2707595491483406,0.2793550337609498,0.1229941402540062,0.2956243270094171,0.09976680526581472,0.1363142803503378,0.0,0.0,0.0,0.0,0.0,0.2156833612910789,0.0,0.0,0.3688084008003767,0.1865540644047835,0.0,0.3608781598900407,0.0,0.0,0.0,0.347882436788492,0.0250256142138009,0.1673469149216542,0.0,0.3933021774119405,0.6526571190140888,0.0,0.0,0.0,0.0,0.09036385678063275,0.0,0.0,0.2472805506572741,0.4014338785380549,0.0,0.510150000098687,0.1592890863648986,0.0,0.0,0.1479213267544762,0.126107444258111,0.246387813951882,0.0,0.2703549880684806,0.3333333333333333,0.1914815255511009,0.0,0.004225927184464419,0.01729119014866018,0.1763970936692746,0.05037061038945685,0.4465224941114732,0.5046441706567166,0.3337556524866859,0.5827000826884309,0.3171380436072636,0.4189875251223567,0.1818181818181818,0.2857142857142857,0.1428571428571428,0.1818181818181819,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.5,0.09090909090909091,0.1428571428571428,0.1818181818181819,0.2727272727272727,0.0,0.0,0.0,0.4,0.7372524437305331,0.3472942325519805,0,0.0,0.0,0,0.0,0.3333333333333333,1,0.0,0.0,0.0,0.0,0.0,0,0,0.1428571428571428,0.3333333333333333,0,0,0,0,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0,0,0.0,1,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0
FC1=C(C(N)=O)C=C(N=[N+]=[N-])C=C1,0.7217177460953186,0.7217177460953186,0.1053895324312923,0.7094435496444329,0.726050092010605,0.07462686567164177,0.2011992852702904,0.2090411909023741,0.2012100720757359,0.1935483870967742,0.4028126847329901,0.55373842587883,0.44626157412117,0.5025659500544684,0.7165991902834005,0.7264957264957261,0.7229879946642949,0.03596394991245122,0.4634114197036645,0.4129334238008333,0.6079394685163104,0.4904040572707373,0.4560870260192567,0.1575024230006999,0.2626632638037611,0.3605325659660369,0.6914373558876471,0.1988700343481483,0.2141867910531827,0.1813262120756036,0.1813262120756036,0.2022679358223564,0.1747780660119833,0.1747780660119833,0.1718659000889409,0.1718659000889409,0.1515674985383053,0.1515674985383053,0.1295834319259015,0.1295834319259015,0.578231292517007,7.44554157862905e-07,0.2210240744290503,0.2032746154749644,0.1158580566784281,0.1934127768385712,0.1147737062366513,0.1361461541447646,0.0,0.0,0.3708101143290504,0.0,0.2433725785289497,0.189996700620907,0.0,0.0,0.05321260120056516,0.271887963118563,0.1192885548452763,0.1119596014606702,0.1696931259060344,0.3400958183423605,0.0,0.0,0.2663070348341532,0.0,0.0,0.2746857702601928,0.0,0.3550495927036219,0.3825682846581753,0.0,0.0,0.05355114802331935,0.0,0.2510809272756418,0.1363135457836361,0.1999999999999999,0.0,0.0,0.239322410441544,0.1225517153073848,0.2301055978661794,0.275452282932299,0.0,0.2655465106092135,0.1049773416813063,0.0,0.0,0.06320718955046409,0.2221359119149235,0.1643203576720975,0.01729119014866018,0.2417635849351326,0.04487290939038788,0.6218978813648788,0.3180159666185445,0.1442228884143696,0.5245045858771227,0.1955830464403298,0.4189875251223567,0.0,0.2,0.2857142857142857,0.1818181818181819,0.0,0.0,0.0,0.3333333333333333,0.0,0.25,0.09090909090909091,0.1428571428571428,0.2727272727272727,0.1818181818181818,0.0,0.0,0.0,0.2,0.5823424552880562,0.199459508674348,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.25,0.25,0,0,0.0,0.0,1,0,0,0,0,0,0,0.0,0.0,0.3333333333333333,0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0,0,0.1666666666666667,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0,0,0,0,0,0,0.0,0
CC1=C(SC=N1)CCN=[N+]=[N-],0.05566386599873674,0.05566386599873674,0.3693825237678055,0.9505545358997285,0.6485654714391018,0.07816647985369594,0.1767520006892914,0.1768583078623077,0.1765808994100404,0.1505376344086021,0.09677390057274418,0.7230869013335376,0.2769130986664625,0.1207391651880486,0.8660287081339709,0.9090909090909087,0.8859695218076721,0.1521745078935909,0.5488825394907515,0.3364534089978581,0.6748275302685691,0.4484210791661143,0.677089935580083,0.2769081065883453,0.7214663243160075,0.4950050476962268,0.530779233092305,0.1254961712702203,0.1456487290137048,0.1682277817514843,0.2112500446769451,0.1540801278936659,0.1702331331718812,0.2471038260314304,0.1561862783518216,0.2528117471170664,0.1478619946112647,0.2766404446335297,0.1203675155255393,0.2530112223052151,0.8072562358276645,4.126140743467436e-07,0.1817712729668909,0.2352556291839327,0.1350780415369566,0.1727665216341331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2156833612910789,0.0,0.8607224111942632,0.05321260120056516,0.1993628628167391,0.2395656472367542,0.2254801164041283,0.0,0.3325345225674279,0.0,0.173941218394246,0.0250256142138009,0.1722384258525399,0.1239703192527272,0.1493382175449691,0.0,0.0,0.0,0.0,0.4117843061326373,0.1045129857014958,0.1684123405283776,0.2988400137820145,0.1391178139697745,0.06055836726691643,0.0,0.0,0.07159122465981671,0.0,0.0,0.0,0.1417041869130061,0.2651528873540561,0.08439811531435118,0.3471460958721809,0.0760887817651346,0.1273443575507825,0.0,0.004225927184464419,0.1512481381297682,0.1303900170823414,0.04838585502951719,0.4843375005136897,0.4498009897512125,0.04209540253275625,0.5514020224107964,0.3636684333514287,0.4189875251223567,0.5,0.1428571428571428,0.0,0.09090909090909094,0.0,0.0,0.0,0.0,0.3333333333333333,0.25,0.1818181818181818,0.0,0.1818181818181819,0.2727272727272727,0.0,0.0,0.0,0.2,0.6252345785421847,0.2064461660707195,0,0.0,0.0,0,0.0,0.1666666666666667,0,0.0,0.0,0.0,0.0,0.0,0,0,0.1428571428571428,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,1,0,0.0,0
FC1=CC=CC(C2(CC2)N=[N+]=[N-])=C1,0.7225118976232903,0.7225118976232903,0.1964925559438214,0.7853899007012093,0.6254989301415479,0.2423501222982081,0.1951269547878068,0.1961516673020959,0.1951039543113536,0.1935483870967742,0.1740467298127757,0.7856229770950931,0.214377022904907,0.217147978297187,0.6032388663967606,0.6837606837606838,0.6856380613606045,0.03596351067321657,0.4029334648757361,0.7128550113221368,0.5254219364438777,0.7833194206331775,0.5572966929781176,0.09244226034923964,0.5395823777547847,0.7207977661071968,0.5097708139913305,0.1874272341903198,0.193182988446707,0.2079861779195488,0.2079861779195488,0.2094386218197377,0.2444819342102324,0.2444819342102324,0.2761253545445624,0.2761253545445624,0.2740354798916433,0.2740354798916433,0.2350209418097224,0.2350209418097224,0.6984126984126985,1.896487791288101e-06,0.1831993550755747,0.1390150632963095,0.07493630867311107,0.2046682600429758,0.0,0.1361461541447646,0.0,0.0,0.0,0.0,0.0,0.189996700620907,0.0,0.0,0.1794509210404898,0.456224073762874,0.0,0.1114660323187475,0.08111345978368305,0.0,0.0,0.0,0.0250256142138009,0.2372382801479589,0.0,0.3310196941400887,0.0,0.0,0.1666666666666667,0.0,0.0,0.0,0.1452809968174322,0.2510809272756418,0.2422153376193788,0.2666666666666666,0.0,0.0,0.0,0.0578967586925393,0.1099906732159205,0.1424219950780543,0.0,0.402828301504969,0.2099546833626126,0.25,0.0,0.06320718955046409,0.0,0.1643920190390356,0.01729119014866018,0.01842316855535014,0.05183381832238072,0.3287338909713294,0.4270823577134925,0.2318267764718159,0.5792232280144871,0.1955830464403298,0.4189875251223567,0.3333333333333333,0.2,0.0,0.0,0.25,0.0,0.25,0.3333333333333333,0.0,0.25,0.0,0.0,0.09090909090909094,0.1818181818181818,0.25,0.0,0.25,0.4,0.7056259672079765,0.2220897894318637,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0,0,0.1666666666666667,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0
ClC1=CC=C(CCCCN=[N+]=[N-])C=C1,0.06210004835332916,0.06210004835332916,0.4114876335109214,0.9607325629219655,0.4466995610457039,0.08436080467229072,0.2617953993890741,0.2574673723163876,0.2607975375053632,0.2365591397849462,0.02692562387347373,0.95096337516383,0.04903662483617001,0.03359353430429184,0.421052631578947,0.5158730158730163,0.5895953757225435,0.1822503834365479,0.4208802557220661,0.2920929653983444,0.5941638454954563,0.4418924484410276,0.6783651656620862,0.1953263972293173,0.6060319016629022,0.4177188184481403,0.4758487248091921,0.1497015730403236,0.2291835025091792,0.2561572752262243,0.2959881509803154,0.2429150321131639,0.2872203453991624,0.3202497298844632,0.25623790722295,0.3011329478788144,0.2259287478481425,0.2585451340894803,0.1969858806726317,0.2186762913423593,0.780045351473923,1.590131684004924e-06,0.296117631618677,0.4224901605652407,0.2723822055021135,0.2730755243284138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.300156043544583,0.5521488171281362,0.2426171067598875,0.0,0.0,0.3402827793757953,0.0,0.0,0.0250256142138009,0.2486209301588308,0.1239703192527272,0.3236409396443701,0.0,0.0,0.0,0.0,0.4213791311418937,0.05933105731117947,0.1684123405283776,0.0,0.2422153376193788,0.2666666666666666,0.2769994332278067,0.0,0.0,0.0,0.0,0.0,0.1417041869130061,0.5315226567558783,0.09627448217032411,0.0,0.2666666666666666,0.06320718955046409,0.449447996740554,0.004225927184464419,0.4977849855725659,0.0167141609201921,0.05955618929738778,0.3755139816702432,0.4498009897512125,0.2799147975103458,0.6243224991858309,0.23527333970634,0.4189875251223567,0.4,0.2285714285714285,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.25,0.0,0.0,0.09090909090909094,0.4545454545454546,0.0,0.0,0.0,0.2,0.7886736272992614,0.3209591444841748,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.5,0.3333333333333333,0.0,0.0,0.0,0,0,0.1666666666666667,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.1666666666666667,0
